id,edad,genero,tipo_ocupacion,tipo_vivienda,nivel_ahorro,saldo_categoria,saldo_cuenta_cop,monto_credito_cop,plazo_meses,proposito_credito,estado_pago_previo,riesgo
2961,37.0,M,informal,arrendada,medio,sin_cuenta,0.0,8707000.0,9.0,negocio,mora_severa,malo
2962,,F,informal,familiar,alto,bajo,123000.0,3076000.0,36.0,libre_inversion,al_dia,bueno
2963,41.0,M,informal,arrendada,bajo,sin_cuenta,0.0,6180000.0,18.0,negocio,al_dia,bueno
2964,34.0,F,formal_no_calificado,propia,bajo,medio,1233000.0,2837000.0,24.0,electrodomesticos,mora_severa,bueno
2965,39.0,F,formal_calificado,arrendada,muy_alto,medio,529000.0,2658000.0,24.0,libre_inversion,al_dia,malo
2966,38.0,M,alta_calificacion,propia,bajo,medio,1146000.0,4759000.0,18.0,vehiculo,mora_leve,bueno
2967,34.0,F,formal_no_calificado,familiar,medio,bajo,169000.0,3960000.0,15.0,remodelacion,al_dia,bueno
2968,33.0,M,informal,propia,bajo,alto,1032000.0,4507000.0,15.0,negocio,al_dia,bueno
2969,52.0,F,informal,arrendada,bajo,medio,861000.0,4460000.0,,electrodomesticos,al_dia,bueno
2970,34.0,M,informal,arrendada,bajo,medio,,2986000.0,12.0,otros,mora_severa,bueno
2971,40.0,F,formal_no_calificado,propia,alto,bajo,164000.0,9882000.0,30.0,vehiculo,mora_severa,bueno
2972,51.0,M,alta_calificacion,arrendada,bajo,bajo,177000.0,3637246.0,30.0,libre_inversion,mora_severa,bueno
2973,39.0,M,informal,propia,bajo,medio,440000.0,9157000.0,15.0,vehiculo,mora_severa,bueno
2974,38.0,M,informal,arrendada,bajo,alto,3765000.0,7276000.0,18.0,remodelacion,sin_creditos_previos,bueno
2975,34.0,F,formal_no_calificado,propia,bajo,sin_cuenta,0.0,1393000.0,24.0,libre_inversion,mora_severa,malo
2976,38.0,F,formal_no_calificado,familiar,bajo,sin_cuenta,0.0,5096000.0,24.0,libre_inversion,sin_creditos_previos,malo
2977,32.0,F,formal_no_calificado,familiar,alto,sin_cuenta,0.0,3656000.0,33.0,remodelacion,mora_severa,malo
2978,67.0,M,formal_no_calificado,propia,medio,alto,2431000.0,6057000.0,30.0,vehiculo,al_dia,bueno
2979,26.0,F,informal,familiar,bajo,bajo,181000.0,4878000.0,15.0,educacion,al_dia,bueno
2980,33.0,F,,familiar,bajo,alto,1674000.0,5301000.0,39.0,libre_inversion,mora_leve,malo
2981,39.0,M,informal,propia,bajo,bajo,230000.0,5871000.0,18.0,vehiculo,mora_severa,bueno
2982,38.0,M,formal_calificado,familiar,bajo,sin_cuenta,0.0,,12.0,electrodomesticos,mora_severa,malo
2983,32.0,M,informal,propia,bajo,bajo,76000.0,3452000.0,9.0,otros,al_dia,bueno
2984,24.0,F,formal_no_calificado,familiar,alto,sin_cuenta,0.0,2931000.0,30.0,libre_inversion,mora_severa,bueno
2985,27.0,M,alta_calificacion,arrendada,bajo,bajo,221000.0,11255000.0,57.0,libre_inversion,al_dia,malo
2986,36.0,M,formal_no_calificado,familiar,bajo,bajo,66000.0,6672000.0,15.0,libre_inversion,sin_creditos_previos,bueno
2987,23.0,F,informal,propia,medio,bajo,30000.0,3151000.0,9.0,otros,al_dia,bueno
2988,40.0,F,alta_calificacion,propia,bajo,bajo,532000.0,3156000.0,27.0,libre_inversion,mora_severa,bueno
2989,46.0,M,,familiar,medio,bajo,93000.0,2591000.0,12.0,educacion,al_dia,bueno
2990,42.0,F,formal_calificado,arrendada,medio,medio,1081000.0,8155000.0,33.0,electrodomesticos,mora_severa,bueno
2991,44.0,M,informal,arrendada,bajo,sin_cuenta,0.0,3846000.0,18.0,educacion,mora_severa,bueno
2992,23.0,F,formal_calificado,arrendada,alto,alto,3118000.0,6977000.0,15.0,vehiculo,mora_severa,bueno
2993,32.0,M,informal,arrendada,bajo,bajo,124000.0,8955910.0,21.0,vehiculo,al_dia,malo
2994,28.0,M,informal,propia,bajo,bajo,53000.0,1017000.0,42.0,otros,mora_severa,malo
2995,25.0,F,alta_calificacion,propia,,sin_cuenta,0.0,2089000.0,,libre_inversion,mora_severa,bueno
2996,31.0,M,formal_no_calificado,propia,medio,sin_cuenta,0.0,17982000.0,33.0,remodelacion,al_dia,bueno
2997,50.0,F,informal,propia,bajo,medio,438000.0,929000.0,36.0,otros,mora_severa,bueno
2998,54.0,M,informal,familiar,bajo,alto,2767000.0,1691000.0,18.0,libre_inversion,al_dia,bueno
2999,28.0,M,informal,arrendada,alto,bajo,124000.0,5448000.0,30.0,negocio,sin_creditos_previos,bueno
3000,35.0,F,informal,arrendada,medio,sin_cuenta,0.0,2398000.0,24.0,libre_inversion,al_dia,bueno
3001,38.0,F,formal_no_calificado,propia,bajo,medio,937000.0,3163000.0,36.0,libre_inversion,al_dia,bueno
3002,,F,formal_no_calificado,familiar,bajo,alto,1170000.0,2115000.0,21.0,libre_inversion,al_dia,bueno
3003,47.0,F,alta_calificacion,propia,medio,medio,477000.0,3604000.0,12.0,educacion,al_dia,bueno
3004,31.0,M,formal_calificado,propia,medio,sin_cuenta,0.0,6031000.0,39.0,libre_inversion,al_dia,bueno
3005,,M,alta_calificacion,familiar,bajo,bajo,177649.0,8027000.0,15.0,vehiculo,mora_leve,bueno
3006,29.0,M,formal_no_calificado,propia,bajo,alto,4801000.0,2848000.0,18.0,remodelacion,al_dia,bueno
3007,32.0,M,formal_no_calificado,arrendada,bajo,sin_cuenta,0.0,,18.0,libre_inversion,al_dia,bueno
3008,21.0,M,formal_no_calificado,propia,medio,sin_cuenta,0.0,5171000.0,36.0,libre_inversion,al_dia,bueno
3009,33.0,M,informal,arrendada,medio,medio,888000.0,10315000.0,51.0,libre_inversion,al_dia,malo
3010,35.0,F,informal,propia,medio,bajo,188000.0,,18.0,libre_inversion,mora_severa,bueno
3011,36.0,M,formal_calificado,propia,medio,sin_cuenta,0.0,5781000.0,18.0,vehiculo,al_dia,bueno
3012,27.0,F,formal_calificado,arrendada,bajo,bajo,79000.0,2561000.0,24.0,electrodomesticos,al_dia,bueno
3013,36.0,M,informal,arrendada,alto,alto,490000.0,3936000.0,12.0,otros,al_dia,bueno
3014,36.0,M,formal_no_calificado,familiar,alto,medio,756000.0,9982000.0,27.0,remodelacion,mora_severa,bueno
3015,36.0,M,informal,propia,alto,sin_cuenta,0.0,4159000.0,27.0,otros,al_dia,bueno
3016,42.0,M,formal_no_calificado,arrendada,alto,medio,521000.0,5132000.0,24.0,educacion,al_dia,bueno
3017,27.0,F,informal,propia,alto,bajo,125000.0,4425000.0,12.0,otros,al_dia,bueno
3018,32.0,M,formal_calificado,arrendada,bajo,sin_cuenta,0.0,2156000.0,51.0,libre_inversion,mora_severa,malo
3019,,F,formal_no_calificado,familiar,bajo,sin_cuenta,0.0,2025000.0,30.0,libre_inversion,al_dia,bueno
3020,41.0,F,informal,propia,bajo,alto,4213000.0,10786000.0,48.0,vehiculo,al_dia,bueno
3021,28.0,M,formal_calificado,propia,bajo,sin_cuenta,,1493000.0,12.0,electrodomesticos,al_dia,bueno
3022,44.0,F,formal_calificado,arrendada,alto,sin_cuenta,0.0,3551000.0,15.0,educacion,mora_severa,bueno
3023,44.0,F,formal_calificado,familiar,bajo,medio,874000.0,2599000.0,15.0,electrodomesticos,al_dia,bueno
3024,33.0,M,formal_no_calificado,arrendada,bajo,medio,182000.0,19521000.0,51.0,otros,al_dia,malo
3025,33.0,F,informal,arrendada,bajo,sin_cuenta,0.0,3756000.0,,libre_inversion,mora_leve,malo
3026,25.0,M,formal_no_calificado,arrendada,bajo,medio,329000.0,880000.0,21.0,electrodomesticos,al_dia,bueno
3027,35.0,F,formal_calificado,propia,bajo,medio,463000.0,4335000.0,6.0,remodelacion,sin_creditos_previos,bueno
3028,42.0,M,alta_calificacion,familiar,bajo,medio,1138000.0,6740000.0,18.0,libre_inversion,mora_severa,bueno
3029,37.0,F,formal_no_calificado,familiar,bajo,medio,270000.0,5914000.0,21.0,educacion,mora_severa,bueno
3030,48.0,F,formal_no_calificado,familiar,bajo,sin_cuenta,,6209000.0,24.0,remodelacion,mora_severa,malo
3031,32.0,F,informal,familiar,,medio,586000.0,3816000.0,51.0,libre_inversion,al_dia,bueno
3032,32.0,F,informal,familiar,medio,bajo,203000.0,7066000.0,42.0,vehiculo,al_dia,bueno
3033,28.0,M,informal,propia,bajo,bajo,188000.0,2805000.0,18.0,remodelacion,al_dia,bueno
3034,58.0,F,informal,familiar,muy_alto,sin_cuenta,0.0,2741000.0,15.0,educacion,mora_severa,bueno
3035,25.0,M,formal_no_calificado,propia,bajo,bajo,176000.0,5953000.0,18.0,vehiculo,al_dia,bueno
3036,41.0,M,informal,propia,medio,sin_cuenta,0.0,7977000.0,24.0,remodelacion,al_dia,bueno
3037,42.0,M,formal_no_calificado,propia,alto,bajo,257000.0,21692000.0,30.0,libre_inversion,al_dia,bueno
3038,41.0,F,formal_no_calificado,propia,,sin_cuenta,0.0,6266000.0,6.0,vehiculo,al_dia,bueno
3039,29.0,F,informal,arrendada,bajo,medio,711000.0,5185000.0,18.0,libre_inversion,al_dia,malo
3040,26.0,M,formal_no_calificado,arrendada,bajo,sin_cuenta,0.0,747000.0,21.0,electrodomesticos,al_dia,bueno
3041,33.0,F,informal,propia,alto,bajo,152000.0,3024000.0,18.0,libre_inversion,mora_severa,bueno
3042,39.0,F,informal,propia,medio,medio,684000.0,9365000.0,51.0,electrodomesticos,al_dia,bueno
3043,30.0,M,alta_calificacion,propia,medio,bajo,375000.0,3804000.0,21.0,otros,al_dia,bueno
3044,32.0,M,informal,arrendada,bajo,alto,1987000.0,3410000.0,21.0,otros,mora_severa,bueno
3045,30.0,F,informal,arrendada,alto,bajo,137000.0,47181000.0,48.0,vehiculo,al_dia,malo
3046,35.0,F,formal_no_calificado,arrendada,muy_alto,medio,566000.0,10923000.0,42.0,educacion,mora_severa,bueno
3047,35.0,M,informal,arrendada,medio,bajo,247000.0,6854000.0,39.0,otros,sin_creditos_previos,bueno
3048,51.0,M,informal,arrendada,muy_alto,medio,425000.0,2816000.0,24.0,electrodomesticos,al_dia,bueno
3049,40.0,M,formal_calificado,propia,bajo,medio,521000.0,7753000.0,18.0,vehiculo,al_dia,bueno
3050,26.0,M,formal_no_calificado,arrendada,,bajo,252000.0,12041000.0,,libre_inversion,al_dia,bueno
3051,27.0,M,formal_no_calificado,arrendada,medio,alto,3970000.0,16318000.0,36.0,libre_inversion,al_dia,bueno
3052,41.0,M,formal_calificado,propia,medio,sin_cuenta,,6443000.0,48.0,negocio,al_dia,bueno
3053,35.0,M,informal,familiar,bajo,medio,1021000.0,1821000.0,30.0,libre_inversion,sin_creditos_previos,bueno
3054,57.0,F,formal_no_calificado,propia,bajo,bajo,61000.0,3683000.0,12.0,libre_inversion,al_dia,bueno
3055,56.0,M,informal,familiar,medio,sin_cuenta,0.0,6962000.0,24.0,educacion,al_dia,bueno
3056,28.0,M,informal,propia,bajo,bajo,212000.0,20987000.0,39.0,negocio,al_dia,malo
3057,37.0,M,alta_calificacion,arrendada,medio,sin_cuenta,,3507000.0,15.0,libre_inversion,al_dia,bueno
3058,27.0,F,formal_calificado,propia,alto,medio,409000.0,3563000.0,15.0,remodelacion,al_dia,bueno
3059,41.0,M,informal,familiar,bajo,medio,182000.0,13710000.0,27.0,vehiculo,al_dia,malo
3060,53.0,M,informal,familiar,alto,medio,772000.0,2677000.0,30.0,libre_inversion,al_dia,bueno
3061,36.0,M,informal,propia,bajo,sin_cuenta,0.0,2654000.0,27.0,electrodomesticos,al_dia,bueno
3062,31.0,F,formal_calificado,propia,bajo,alto,5200000.0,5695000.0,42.0,educacion,sin_creditos_previos,malo
3063,38.0,M,informal,arrendada,muy_alto,medio,1360000.0,3838000.0,21.0,libre_inversion,al_dia,bueno
3064,43.0,M,alta_calificacion,propia,bajo,medio,335000.0,7784000.0,18.0,libre_inversion,sin_creditos_previos,bueno
3065,43.0,F,informal,propia,bajo,bajo,111000.0,9709000.0,33.0,negocio,sin_creditos_previos,malo
3066,31.0,F,informal,familiar,muy_alto,bajo,89000.0,4134000.0,57.0,otros,al_dia,bueno
3067,30.0,M,alta_calificacion,arrendada,bajo,bajo,126000.0,2385000.0,18.0,electrodomesticos,al_dia,bueno
3068,36.0,M,formal_calificado,propia,bajo,medio,1262000.0,20723000.0,30.0,libre_inversion,al_dia,malo
3069,32.0,F,informal,arrendada,bajo,sin_cuenta,0.0,2322000.0,42.0,libre_inversion,al_dia,malo
3070,47.0,F,,propia,bajo,sin_cuenta,0.0,1527000.0,27.0,libre_inversion,mora_severa,malo
3071,32.0,F,formal_calificado,familiar,bajo,sin_cuenta,0.0,1811000.0,12.0,libre_inversion,mora_severa,bueno
3072,35.0,F,formal_no_calificado,propia,alto,bajo,179000.0,5893000.0,27.0,remodelacion,al_dia,bueno
3073,38.0,F,formal_no_calificado,propia,bajo,bajo,64000.0,8019000.0,27.0,libre_inversion,mora_severa,bueno
3074,26.0,F,formal_no_calificado,propia,,medio,795000.0,3748000.0,21.0,libre_inversion,al_dia,bueno
3075,30.0,M,,familiar,medio,alto,1696000.0,3281000.0,18.0,remodelacion,mora_severa,bueno
3076,56.0,F,formal_no_calificado,propia,bajo,sin_cuenta,0.0,2393000.0,12.0,libre_inversion,mora_severa,malo
3077,43.0,F,,arrendada,bajo,sin_cuenta,0.0,1432000.0,15.0,libre_inversion,al_dia,bueno
3078,32.0,F,formal_no_calificado,arrendada,muy_alto,bajo,165000.0,6541000.0,18.0,electrodomesticos,al_dia,bueno
3079,,M,formal_calificado,familiar,medio,medio,316000.0,3324000.0,15.0,libre_inversion,mora_severa,bueno
3080,46.0,M,formal_no_calificado,propia,medio,alto,1730780.0,5243000.0,21.0,remodelacion,mora_severa,bueno
3081,33.0,F,informal,familiar,bajo,sin_cuenta,0.0,7641000.0,36.0,libre_inversion,al_dia,malo
3082,42.0,F,formal_no_calificado,familiar,alto,sin_cuenta,0.0,7966000.0,15.0,libre_inversion,al_dia,bueno
3083,40.0,M,formal_no_calificado,propia,medio,alto,2647000.0,8152000.0,45.0,vehiculo,mora_leve,bueno
3084,27.0,F,alta_calificacion,propia,bajo,bajo,143000.0,3019000.0,27.0,remodelacion,mora_severa,bueno
3085,33.0,M,informal,familiar,bajo,bajo,303000.0,7019000.0,69.0,libre_inversion,mora_severa,malo
3086,51.0,M,formal_calificado,arrendada,bajo,sin_cuenta,0.0,6489000.0,30.0,negocio,al_dia,bueno
3087,55.0,F,formal_no_calificado,familiar,muy_alto,sin_cuenta,0.0,3990000.0,9.0,negocio,al_dia,bueno
3088,43.0,F,informal,familiar,medio,sin_cuenta,0.0,1808000.0,42.0,electrodomesticos,al_dia,bueno
3089,30.0,M,formal_no_calificado,propia,bajo,medio,406000.0,4282000.0,9.0,libre_inversion,al_dia,bueno
3090,22.0,M,informal,propia,bajo,medio,396000.0,7166000.0,9.0,libre_inversion,al_dia,bueno
3091,29.0,M,formal_calificado,propia,alto,bajo,111000.0,8199000.0,9.0,otros,mora_leve,malo
3092,26.0,F,formal_calificado,arrendada,bajo,bajo,332000.0,3153000.0,36.0,libre_inversion,al_dia,bueno
3093,52.0,F,informal,arrendada,medio,sin_cuenta,0.0,15608000.0,54.0,libre_inversion,mora_severa,malo
3094,24.0,F,formal_no_calificado,arrendada,alto,sin_cuenta,0.0,5613000.0,54.0,vehiculo,al_dia,malo
3095,27.0,F,alta_calificacion,arrendada,alto,sin_cuenta,0.0,4658000.0,27.0,libre_inversion,al_dia,malo
3096,36.0,M,informal,familiar,bajo,sin_cuenta,0.0,6845000.0,18.0,libre_inversion,al_dia,bueno
3097,34.0,M,formal_calificado,propia,medio,alto,1110000.0,5333042.0,21.0,libre_inversion,al_dia,bueno
3098,51.0,F,informal,arrendada,bajo,sin_cuenta,0.0,9593000.0,21.0,educacion,al_dia,bueno
3099,40.0,M,informal,propia,muy_alto,sin_cuenta,0.0,2356000.0,24.0,libre_inversion,al_dia,bueno
3100,33.0,M,,propia,bajo,medio,655000.0,3714000.0,15.0,educacion,al_dia,bueno
3101,47.0,M,informal,propia,medio,bajo,205000.0,6416000.0,24.0,vehiculo,mora_severa,malo
3102,31.0,F,formal_calificado,familiar,bajo,sin_cuenta,0.0,7207000.0,18.0,libre_inversion,mora_severa,malo
3103,52.0,M,formal_no_calificado,arrendada,alto,sin_cuenta,0.0,3615000.0,15.0,educacion,al_dia,bueno
3104,29.0,M,formal_calificado,propia,bajo,sin_cuenta,0.0,7036000.0,45.0,remodelacion,al_dia,bueno
3105,21.0,F,formal_no_calificado,arrendada,bajo,sin_cuenta,0.0,4484000.0,30.0,remodelacion,mora_leve,malo
3106,34.0,M,formal_no_calificado,arrendada,alto,medio,541000.0,5428000.0,,libre_inversion,mora_leve,bueno
3107,23.0,M,formal_calificado,arrendada,bajo,bajo,160000.0,3181000.0,24.0,remodelacion,al_dia,bueno
3108,43.0,F,formal_no_calificado,propia,bajo,sin_cuenta,0.0,2218000.0,15.0,educacion,mora_severa,bueno
3109,36.0,F,formal_calificado,propia,bajo,medio,1097000.0,2847000.0,,otros,al_dia,bueno
3110,52.0,M,formal_no_calificado,propia,muy_alto,sin_cuenta,0.0,4160000.0,54.0,remodelacion,mora_leve,bueno
3111,33.0,M,informal,propia,medio,bajo,349000.0,6896000.0,30.0,vehiculo,al_dia,bueno
3112,25.0,M,formal_no_calificado,propia,medio,sin_cuenta,0.0,6783000.0,21.0,educacion,al_dia,bueno
3113,38.0,M,formal_no_calificado,arrendada,alto,sin_cuenta,0.0,,27.0,libre_inversion,al_dia,malo
3114,31.0,F,informal,familiar,alto,bajo,516000.0,5317000.0,18.0,vehiculo,al_dia,bueno
3115,42.0,F,informal,propia,bajo,sin_cuenta,0.0,14044000.0,18.0,educacion,al_dia,malo
3116,29.0,M,informal,propia,bajo,sin_cuenta,0.0,3087000.0,36.0,vehiculo,al_dia,malo
3117,49.0,F,informal,familiar,medio,bajo,143000.0,2216736.0,24.0,libre_inversion,mora_severa,bueno
3118,35.0,M,formal_calificado,arrendada,medio,medio,953000.0,5252000.0,30.0,libre_inversion,al_dia,bueno
3119,33.0,M,formal_calificado,arrendada,bajo,bajo,104000.0,1713000.0,24.0,libre_inversion,al_dia,bueno
3120,48.0,F,informal,familiar,alto,sin_cuenta,0.0,6729000.0,33.0,negocio,mora_severa,malo
3121,44.0,M,alta_calificacion,arrendada,bajo,sin_cuenta,0.0,,18.0,remodelacion,mora_severa,malo
3122,29.0,M,alta_calificacion,arrendada,bajo,bajo,211000.0,3128000.0,21.0,educacion,al_dia,bueno
3123,43.0,F,formal_calificado,arrendada,bajo,sin_cuenta,0.0,5485000.0,51.0,negocio,mora_leve,malo
3124,41.0,M,informal,familiar,alto,bajo,69000.0,2447000.0,9.0,vehiculo,mora_severa,bueno
3125,34.0,M,informal,arrendada,bajo,bajo,75000.0,3139000.0,33.0,educacion,al_dia,bueno
3126,43.0,M,formal_no_calificado,propia,bajo,alto,1796000.0,6286000.0,24.0,vehiculo,al_dia,bueno
3127,49.0,M,,arrendada,bajo,medio,255000.0,14276000.0,21.0,educacion,mora_severa,bueno
3128,34.0,M,formal_no_calificado,propia,muy_alto,sin_cuenta,0.0,3896000.0,15.0,remodelacion,al_dia,bueno
3129,34.0,M,formal_no_calificado,arrendada,bajo,medio,274000.0,4153000.0,39.0,otros,al_dia,bueno
3130,34.0,M,formal_calificado,propia,bajo,bajo,357000.0,6383000.0,54.0,educacion,mora_severa,malo
3131,29.0,M,alta_calificacion,arrendada,muy_alto,medio,837000.0,2471000.0,21.0,libre_inversion,mora_severa,bueno
3132,34.0,F,formal_no_calificado,arrendada,medio,bajo,229000.0,1452092.0,30.0,remodelacion,mora_severa,bueno
3133,33.0,F,formal_calificado,arrendada,bajo,medio,450000.0,9837000.0,30.0,libre_inversion,al_dia,bueno
3134,33.0,F,formal_calificado,arrendada,bajo,bajo,,4369000.0,30.0,electrodomesticos,al_dia,bueno
3135,33.0,F,informal,propia,medio,medio,542000.0,6601000.0,12.0,libre_inversion,mora_leve,bueno
3136,27.0,F,formal_calificado,propia,bajo,bajo,1068000.0,3973000.0,39.0,electrodomesticos,sin_creditos_previos,bueno
3137,45.0,M,informal,arrendada,bajo,bajo,71000.0,7492000.0,12.0,educacion,mora_severa,malo
3138,30.0,M,informal,arrendada,bajo,bajo,236000.0,1903000.0,30.0,libre_inversion,sin_creditos_previos,bueno
3139,50.0,M,alta_calificacion,familiar,muy_alto,sin_cuenta,0.0,5282000.0,42.0,libre_inversion,sin_creditos_previos,malo
3140,28.0,M,informal,propia,medio,bajo,101000.0,8867000.0,18.0,vehiculo,sin_creditos_previos,malo
3141,53.0,F,formal_no_calificado,arrendada,medio,sin_cuenta,0.0,8548000.0,24.0,libre_inversion,mora_severa,malo
3142,32.0,M,alta_calificacion,familiar,bajo,sin_cuenta,0.0,5797000.0,33.0,libre_inversion,al_dia,malo
3143,43.0,F,informal,arrendada,,bajo,474000.0,5835000.0,21.0,remodelacion,al_dia,malo
3144,36.0,M,informal,propia,muy_alto,bajo,118000.0,4888000.0,15.0,remodelacion,al_dia,bueno
3145,26.0,M,informal,arrendada,medio,sin_cuenta,0.0,1390000.0,30.0,electrodomesticos,mora_severa,bueno
3146,27.0,M,formal_no_calificado,familiar,bajo,sin_cuenta,0.0,2681000.0,15.0,libre_inversion,mora_severa,bueno
3147,30.0,M,informal,arrendada,medio,bajo,137000.0,1846000.0,9.0,electrodomesticos,al_dia,bueno
3148,31.0,M,informal,propia,bajo,alto,1707000.0,5922000.0,24.0,otros,mora_severa,malo
3149,34.0,F,formal_calificado,arrendada,bajo,bajo,55000.0,9180000.0,21.0,vehiculo,al_dia,malo
3150,38.0,M,informal,propia,bajo,medio,807000.0,17652000.0,30.0,vehiculo,mora_leve,bueno
3151,33.0,F,formal_no_calificado,arrendada,alto,bajo,568000.0,3864249.0,24.0,electrodomesticos,al_dia,bueno
3152,37.0,F,informal,familiar,medio,sin_cuenta,0.0,5470000.0,57.0,libre_inversion,mora_severa,bueno
3153,39.0,M,formal_no_calificado,familiar,bajo,sin_cuenta,0.0,10401000.0,42.0,libre_inversion,al_dia,bueno
3154,33.0,F,formal_no_calificado,arrendada,bajo,bajo,112000.0,2515000.0,27.0,remodelacion,mora_severa,bueno
3155,41.0,M,formal_no_calificado,familiar,alto,alto,1076000.0,4223000.0,39.0,libre_inversion,mora_leve,bueno
3156,43.0,M,informal,familiar,bajo,sin_cuenta,0.0,2229000.0,45.0,electrodomesticos,mora_severa,malo
3157,39.0,M,informal,familiar,bajo,bajo,217000.0,4983000.0,45.0,vehiculo,al_dia,bueno
3158,39.0,F,informal,familiar,alto,medio,958000.0,3542000.0,15.0,vehiculo,al_dia,bueno
3159,36.0,F,informal,familiar,alto,medio,302334.0,1820000.0,15.0,electrodomesticos,al_dia,bueno
3160,46.0,F,formal_no_calificado,propia,bajo,bajo,165640.0,6130000.0,48.0,libre_inversion,al_dia,bueno
3161,34.0,F,informal,propia,bajo,bajo,117000.0,,24.0,vehiculo,al_dia,bueno
3162,31.0,M,informal,propia,medio,alto,1654000.0,3365000.0,24.0,electrodomesticos,mora_leve,malo
3163,35.0,F,informal,arrendada,bajo,bajo,43000.0,,30.0,remodelacion,al_dia,bueno
3164,26.0,F,formal_calificado,familiar,medio,sin_cuenta,0.0,1732000.0,21.0,negocio,mora_leve,bueno
3165,26.0,M,formal_no_calificado,familiar,medio,medio,176000.0,6886000.0,51.0,educacion,mora_severa,bueno
3166,43.0,M,formal_no_calificado,familiar,medio,alto,,2002000.0,27.0,electrodomesticos,al_dia,bueno
3167,50.0,M,formal_no_calificado,familiar,,alto,3297000.0,1937000.0,36.0,libre_inversion,mora_severa,bueno
3168,32.0,M,informal,arrendada,alto,bajo,142000.0,4522000.0,21.0,libre_inversion,al_dia,malo
3169,43.0,F,informal,arrendada,muy_alto,medio,561000.0,4135000.0,21.0,libre_inversion,al_dia,bueno
3170,24.0,M,informal,arrendada,medio,sin_cuenta,0.0,4029000.0,,libre_inversion,al_dia,bueno
3171,24.0,M,formal_no_calificado,propia,bajo,medio,373000.0,7745239.0,45.0,libre_inversion,mora_severa,bueno
3172,46.0,F,informal,arrendada,,medio,619000.0,3683000.0,33.0,remodelacion,mora_severa,bueno
3173,39.0,F,informal,arrendada,bajo,bajo,138000.0,1690000.0,24.0,electrodomesticos,mora_leve,malo
3174,34.0,F,alta_calificacion,propia,bajo,sin_cuenta,0.0,4509000.0,33.0,libre_inversion,mora_severa,bueno
3175,52.0,M,formal_calificado,arrendada,bajo,medio,569000.0,4155000.0,33.0,remodelacion,al_dia,bueno
3176,33.0,F,informal,arrendada,bajo,bajo,197000.0,18114000.0,15.0,educacion,al_dia,malo
3177,28.0,M,formal_calificado,arrendada,bajo,alto,1970000.0,3607979.0,21.0,libre_inversion,sin_creditos_previos,bueno
3178,25.0,F,informal,familiar,medio,medio,349000.0,3651000.0,15.0,libre_inversion,mora_severa,bueno
